dates,parks,away,home,homewin,etcs,times
2018/04/29,마산,두산,NC,패,정규시즌,14:00
2018/04/29,수원,기아,KT,승,정규시즌,14:00
2018/05/01,잠실,KT,두산,승,정규시즌,18:30
2018/05/01,대전,LG,한화,승,정규시즌,18:30
2018/05/01,대구,SK,삼성,패,정규시즌,18:30
2018/05/01,사직,기아,롯데,승,정규시즌,18:30
2018/05/01,마산,넥센,NC,패,정규시즌,18:30
2018/05/02,대전,LG,한화,승,정규시즌,18:30
2018/05/02,대구,SK,삼성,패,정규시즌,18:30
2018/05/02,사직,기아,롯데,패,정규시즌,18:30
2018/05/02,마산,넥센,NC,승,정규시즌,18:30
2018/05/03,잠실,KT,두산,패,정규시즌,18:30
2018/05/03,대전,LG,한화,승,정규시즌,18:30
2018/05/03,대구,SK,삼성,승,정규시즌,18:30
2018/05/03,사직,기아,롯데,승,정규시즌,18:30
2018/05/03,마산,넥센,NC,패,정규시즌,18:30
2018/05/04,잠실,두산,LG,패,정규시즌,18:30
2018/05/04,문학,롯데,SK,승,정규시즌,18:30
2018/05/04,대구,한화,삼성,패,정규시즌,18:30
2018/05/04,광주,NC,기아,패,정규시즌,18:30
2018/05/04,수원,넥센,KT,패,정규시즌,18:30
2018/05/05,잠실,두산,LG,패,정규시즌,14:00
2018/05/05,문학,롯데,SK,패,정규시즌,14:00
2018/05/05,대구,한화,삼성,승,정규시즌,14:00
2018/05/05,광주,NC,기아,승,정규시즌,14:00
2018/05/05,수원,넥센,KT,패,정규시즌,14:00
2018/05/06,잠실,두산,LG,패,정규시즌,14:00
2018/05/06,광주,NC,기아,승,정규시즌,14:00
2018/05/08,고척,한화,넥센,패,정규시즌,18:30
2018/05/08,잠실,롯데,LG,패,정규시즌,18:30
2018/05/08,광주,두산,기아,승,정규시즌,18:30
2018/05/08,마산,SK,NC,승,정규시즌,18:30
2018/05/08,수원,삼성,KT,패,정규시즌,18:30
2018/05/09,고척,한화,넥센,패,정규시즌,18:30
2018/05/09,잠실,롯데,LG,승,정규시즌,18:30
2018/05/09,광주,두산,기아,패,정규시즌,18:30
2018/05/09,마산,SK,NC,패,정규시즌,18:30
2018/05/09,수원,삼성,KT,패,정규시즌,18:30
2018/05/10,고척,한화,넥센,패,정규시즌,18:30
2018/05/10,잠실,롯데,LG,패,정규시즌,18:30
2018/05/10,광주,두산,기아,승,정규시즌,18:30
2018/05/10,마산,SK,NC,패,정규시즌,18:30
2018/05/10,수원,삼성,KT,승,정규시즌,18:30
2018/05/11,잠실,넥센,두산,패,정규시즌,18:30
2018/05/11,문학,LG,SK,패,정규시즌,18:30
2018/05/11,대전,NC,한화,패,정규시즌,18:30
2018/05/11,대구,기아,삼성,승,정규시즌,18:30
2018/05/11,사직,KT,롯데,승,정규시즌,18:30
2018/05/13,잠실,넥센,두산,패,정규시즌,14:00
2018/05/13,문학,LG,SK,승,정규시즌,14:00
2018/05/13,대전,NC,한화,승,정규시즌,14:00
2018/05/13,대구,기아,삼성,패,정규시즌,14:00
2018/05/13,사직,KT,롯데,승,정규시즌,14:00
2018/05/15,고척,기아,넥센,패,정규시즌,18:30
2018/05/15,잠실,SK,두산,승,정규시즌,18:30
2018/05/15,대전,KT,한화,패,정규시즌,18:30
2018/05/15,마산,롯데,NC,패,정규시즌,18:30
2018/05/15,포항,LG,삼성,승,정규시즌,18:30
2018/05/16,고척,기아,넥센,승,정규시즌,18:30
2018/05/16,잠실,SK,두산,승,정규시즌,18:30
2018/05/16,대전,KT,한화,승,정규시즌,18:30
2018/05/16,포항,LG,삼성,패,정규시즌,18:30
2018/05/17,고척,기아,넥센,승,정규시즌,18:30
2018/05/17,대전,KT,한화,승,정규시즌,18:30
2018/05/17,마산,롯데,NC,패,정규시즌,18:30
2018/05/17,포항,LG,삼성,패,정규시즌,18:30
2018/05/18,고척,삼성,넥센,패,정규시즌,18:30
2018/05/18,잠실,한화,LG,패,정규시즌,18:30
2018/05/18,광주,SK,기아,승,정규시즌,18:30
2018/05/18,사직,두산,롯데,패,정규시즌,18:30
2018/05/18,수원,NC,KT,패,정규시즌,18:30
2018/05/19,고척,삼성,넥센,승,정규시즌,17:00
2018/05/19,잠실,한화,LG,패,정규시즌,17:00
2018/05/19,광주,SK,기아,승,정규시즌,17:00
2018/05/19,사직,두산,롯데,승,정규시즌,17:00
2018/05/19,수원,NC,KT,승,정규시즌,17:00
2018/05/20,고척,삼성,넥센,패,정규시즌,14:00
2018/05/20,잠실,한화,LG,승,정규시즌,14:00
2018/05/20,광주,SK,기아,승,정규시즌,14:00
2018/05/20,사직,두산,롯데,패,정규시즌,14:00
2018/05/20,수원,NC,KT,승,정규시즌,14:00
2018/05/22,잠실,NC,LG,승,정규시즌,14:00
2018/05/22,문학,넥센,SK,패,정규시즌,14:00
2018/05/22,대전,두산,한화,승,정규시즌,14:00
2018/05/22,대구,롯데,삼성,승,정규시즌,14:00
2018/05/22,광주,KT,기아,승,정규시즌,14:00
2018/05/23,잠실,NC,LG,승,정규시즌,18:30
2018/05/23,문학,넥센,SK,승,정규시즌,18:30
2018/05/23,대전,두산,한화,승,정규시즌,18:30
2018/05/23,대구,롯데,삼성,승,정규시즌,18:30
2018/05/23,광주,KT,기아,패,정규시즌,18:30
2018/05/24,잠실,NC,LG,승,정규시즌,18:30
2018/05/24,문학,넥센,SK,승,정규시즌,18:30
2018/05/24,대전,두산,한화,패,정규시즌,18:30
2018/05/24,대구,롯데,삼성,승,정규시즌,18:30
2018/05/24,광주,KT,기아,패,정규시즌,18:30
2018/05/25,고척,롯데,넥센,승,정규시즌,18:30
2018/05/25,잠실,삼성,두산,패,정규시즌,18:30
2018/05/25,문학,한화,SK,승,정규시즌,18:30
2018/05/25,마산,기아,NC,패,정규시즌,18:30
2018/05/25,수원,LG,KT,승,정규시즌,18:30
2018/05/26,고척,롯데,넥센,승,정규시즌,17:00
2018/05/26,잠실,삼성,두산,승,정규시즌,17:00
2018/05/26,문학,한화,SK,승,정규시즌,17:00
2018/05/26,마산,기아,NC,승,정규시즌,17:00
2018/05/26,수원,LG,KT,패,정규시즌,17:00
2018/05/27,고척,롯데,넥센,패,정규시즌,14:00
2018/05/27,잠실,삼성,두산,승,정규시즌,14:00
2018/05/27,문학,한화,SK,패,정규시즌,14:00
2018/05/27,마산,기아,NC,패,정규시즌,14:00
2018/05/27,수원,LG,KT,승,정규시즌,14:00
2018/05/29,대전,NC,한화,승,정규시즌,18:30
2018/05/29,대구,KT,삼성,패,정규시즌,18:30
2018/05/29,광주,넥센,기아,패,정규시즌,18:30
2018/05/29,사직,LG,롯데,패,정규시즌,18:30
2018/05/30,잠실,SK,두산,승,정규시즌,18:30
2018/05/30,대전,NC,한화,승,정규시즌,18:30
2018/05/30,대구,KT,삼성,승,정규시즌,18:30
2018/05/30,광주,넥센,기아,패,정규시즌,18:30
2018/05/30,사직,LG,롯데,패,정규시즌,18:30
2018/05/31,잠실,SK,두산,승,정규시즌,18:30
2018/05/31,대전,NC,한화,패,정규시즌,18:30
2018/05/31,대구,KT,삼성,승,정규시즌,18:30
2018/05/31,광주,넥센,기아,승,정규시즌,18:30
2018/05/31,사직,LG,롯데,패,정규시즌,18:30
2018/06/01,잠실,넥센,LG,승,정규시즌,18:30
2018/06/01,문학,KT,SK,승,정규시즌,18:30
2018/06/01,광주,두산,기아,패,정규시즌,18:30
2018/06/01,사직,한화,롯데,패,정규시즌,18:30
2018/06/01,마산,삼성,NC,패,정규시즌,18:30
2018/06/02,잠실,넥센,LG,승,정규시즌,17:00
2018/06/02,문학,KT,SK,승,정규시즌,17:00
2018/06/02,광주,두산,기아,패,정규시즌,17:00
2018/06/02,사직,한화,롯데,패,정규시즌,17:00
2018/06/02,마산,삼성,NC,패,정규시즌,17:00
2018/06/03,잠실,넥센,LG,승,정규시즌,17:00
2018/06/03,문학,KT,SK,패,정규시즌,17:00
2018/06/03,광주,두산,기아,승,정규시즌,17:00
2018/06/03,사직,한화,롯데,승,정규시즌,17:00
2018/06/03,마산,삼성,NC,패,정규시즌,17:00
2018/06/05,고척,두산,넥센,승,정규시즌,18:30
2018/06/05,잠실,한화,LG,승,정규시즌,18:30
2018/06/05,문학,삼성,SK,승,정규시즌,18:30
2018/06/05,마산,롯데,NC,패,정규시즌,18:30
2018/06/05,수원,기아,KT,패,정규시즌,18:30
2018/06/06,고척,두산,넥센,패,정규시즌,14:00
2018/06/06,잠실,한화,LG,패,정규시즌,14:00
2018/06/06,수원,기아,KT,패,정규시즌,14:00
2018/06/06,문학,삼성,SK,승,정규시즌,17:00
2018/06/06,마산,롯데,NC,패,정규시즌,17:00
2018/06/07,고척,두산,넥센,패,정규시즌,18:30
2018/06/07,잠실,한화,LG,승,정규시즌,18:30
2018/06/07,문학,삼성,SK,패,정규시즌,18:30
2018/06/07,마산,롯데,NC,승,정규시즌,18:30
2018/06/07,수원,기아,KT,패,정규시즌,18:30
2018/06/08,잠실,NC,두산,승,정규시즌,18:30
2018/06/08,대전,SK,한화,승,정규시즌,18:30
2018/06/08,대구,LG,삼성,패,정규시즌,18:30
2018/06/08,사직,기아,롯데,승,정규시즌,18:30
2018/06/08,수원,넥센,KT,패,정규시즌,18:30
2018/06/09,잠실,NC,두산,승,정규시즌,17:00
2018/06/09,대전,SK,한화,패,정규시즌,17:00
2018/06/09,대구,LG,삼성,패,정규시즌,17:00
2018/06/09,사직,기아,롯데,패,정규시즌,17:00
2018/06/09,수원,넥센,KT,승,정규시즌,17:00
2018/06/10,잠실,NC,두산,승,정규시즌,17:00
2018/06/10,대전,SK,한화,승,정규시즌,17:00
2018/06/10,대구,LG,삼성,승,정규시즌,17:00
2018/06/10,수원,넥센,KT,패,정규시즌,17:00
2018/06/12,고척,한화,넥센,패,정규시즌,18:30
2018/06/12,잠실,KT,두산,승,정규시즌,18:30
2018/06/12,광주,SK,기아,승,정규시즌,18:30
2018/06/12,사직,삼성,롯데,패,정규시즌,18:30
2018/06/12,마산,LG,NC,승,정규시즌,18:30
2018/06/13,고척,한화,넥센,승,정규시즌,18:30
2018/06/13,잠실,KT,두산,승,정규시즌,18:30
2018/06/13,광주,SK,기아,패,정규시즌,18:30
2018/06/13,사직,삼성,롯데,승,정규시즌,18:30
2018/06/13,마산,LG,NC,승,정규시즌,18:30
2018/06/14,고척,한화,넥센,패,정규시즌,18:30
2018/06/14,잠실,KT,두산,승,정규시즌,18:30
2018/06/14,광주,SK,기아,패,정규시즌,18:30
2018/06/14,사직,삼성,롯데,패,정규시즌,18:30
2018/06/14,마산,LG,NC,승,정규시즌,18:30
2018/06/15,고척,삼성,넥센,승,정규시즌,18:30
2018/06/15,잠실,기아,LG,승,정규시즌,18:30
2018/06/15,문학,롯데,SK,패,정규시즌,18:30
2018/06/15,대전,두산,한화,패,정규시즌,18:30
2018/06/15,마산,KT,NC,승,정규시즌,18:30
2018/06/16,고척,삼성,넥센,승,정규시즌,17:00
2018/06/16,잠실,기아,LG,승,정규시즌,17:00
2018/06/16,문학,롯데,SK,패,정규시즌,17:00
2018/06/16,대전,두산,한화,패,정규시즌,17:00
2018/06/16,마산,KT,NC,승,정규시즌,17:00
2018/06/17,고척,삼성,넥센,승,정규시즌,17:00
2018/06/17,잠실,기아,LG,승,정규시즌,17:00
2018/06/17,문학,롯데,SK,패,정규시즌,17:00
2018/06/17,대전,두산,한화,승,정규시즌,17:00
2018/06/17,마산,KT,NC,패,정규시즌,17:00
2018/06/19,잠실,넥센,두산,패,정규시즌,18:30
2018/06/19,대구,SK,삼성,무,정규시즌,18:30
2018/06/19,청주,LG,한화,패,정규시즌,18:30
2018/06/19,수원,롯데,KT,패,정규시즌,18:30
2018/06/20,잠실,넥센,두산,패,정규시즌,18:30
2018/06/20,대구,SK,삼성,승,정규시즌,18:30
2018/06/20,광주,NC,기아,승,정규시즌,18:30
2018/06/20,청주,LG,한화,승,정규시즌,18:30
2018/06/20,수원,롯데,KT,패,정규시즌,18:30
2018/06/21,잠실,넥센,두산,승,정규시즌,18:30
2018/06/21,대구,SK,삼성,패,정규시즌,18:30
2018/06/21,광주,NC,기아,패,정규시즌,18:30
2018/06/21,청주,LG,한화,승,정규시즌,18:30
2018/06/21,수원,롯데,KT,무,정규시즌,18:30
2018/06/22,고척,기아,넥센,패,정규시즌,18:30
2018/06/22,잠실,롯데,LG,승,정규시즌,18:30
2018/06/22,대구,두산,삼성,승,정규시즌,18:30
2018/06/22,마산,한화,NC,패,정규시즌,18:30
2018/06/22,수원,SK,KT,패,정규시즌,18:30
2018/06/23,고척,기아,넥센,승,정규시즌,17:00
2018/06/23,잠실,롯데,LG,승,정규시즌,17:00
2018/06/23,대구,두산,삼성,패,정규시즌,17:00
2018/06/23,마산,한화,NC,패,정규시즌,17:00
2018/06/23,수원,SK,KT,패,정규시즌,17:00
2018/06/24,고척,기아,넥센,패,정규시즌,17:00
2018/06/24,잠실,롯데,LG,무,정규시즌,17:00
2018/06/24,대구,두산,삼성,패,정규시즌,17:00
2018/06/24,마산,한화,NC,패,정규시즌,17:00
2018/06/24,수원,SK,KT,승,정규시즌,17:00
2018/06/26,대전,삼성,한화,패,정규시즌,18:30
2018/06/26,사직,넥센,롯데,패,정규시즌,18:30
2018/06/26,마산,두산,NC,승,정규시즌,18:30
2018/06/27,잠실,KT,LG,승,정규시즌,18:30
2018/06/27,문학,기아,SK,승,정규시즌,18:30
2018/06/27,대전,삼성,한화,승,정규시즌,18:30
2018/06/27,사직,넥센,롯데,승,정규시즌,18:30
2018/06/27,마산,두산,NC,패,정규시즌,18:30
2018/06/28,대전,삼성,한화,승,정규시즌,18:30
2018/06/28,사직,넥센,롯데,승,정규시즌,18:30
2018/06/28,마산,두산,NC,패,정규시즌,18:30
2018/06/29,잠실,기아,두산,패,정규시즌,18:30
2018/06/29,문학,LG,SK,승,정규시즌,18:30
2018/06/29,대전,롯데,한화,승,정규시즌,18:30
2018/06/29,대구,넥센,삼성,패,정규시즌,18:30
2018/06/29,수원,NC,KT,승,정규시즌,18:30
2018/06/30,잠실,기아,두산,승,정규시즌,17:00
2018/06/30,문학,LG,SK,승,정규시즌,17:00
2018/06/30,대전,롯데,한화,승,정규시즌,17:00
2018/06/30,수원,NC,KT,승,정규시즌,17:00
2018/07/01,대구,넥센,삼성,패,정규시즌,18:00
2018/07/03,고척,SK,넥센,패,정규시즌,18:30
2018/07/03,잠실,NC,LG,패,정규시즌,18:30
2018/07/03,광주,한화,기아,승,정규시즌,18:30
2018/07/04,고척,SK,넥센,승,정규시즌,18:30
2018/07/04,잠실,NC,LG,승,정규시즌,18:30
2018/07/04,광주,한화,기아,승,정규시즌,18:30
2018/07/04,사직,두산,롯데,패,정규시즌,18:30
2018/07/04,수원,삼성,KT,승,정규시즌,18:30
2018/07/05,고척,SK,넥센,승,정규시즌,18:30
2018/07/05,잠실,NC,LG,패,정규시즌,18:30
2018/07/05,광주,한화,기아,패,정규시즌,18:30
2018/07/05,사직,두산,롯데,패,정규시즌,18:30
