date,weekday,datename,weekend,행정구,맑음,눈/비,min_c,max_c,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2017/01/01,Sunday,신정,1.0,송파구,1.0,0.0,-2.0,7.0,송파구,0.04,0.004,1.2,0.005,64.0,49.0
2017/01/02,Monday,,,송파구,0.0,1.0,2.0,9.0,송파구,0.037000000000000005,0.017,1.0,0.005,93.0,64.0
2017/01/03,Tuesday,,,송파구,1.0,0.0,-2.0,8.0,송파구,0.038,0.017,0.9,0.006,76.0,47.0
2017/01/04,Wednesday,,,송파구,1.0,0.0,1.0,9.0,송파구,0.047,0.008,1.1,0.006,55.0,33.0
2017/01/05,Thursday,,,송파구,1.0,0.0,0.0,7.0,송파구,0.032,0.014,0.8,0.006,31.0,19.0
2017/01/06,Friday,,,송파구,1.0,0.0,3.0,11.0,송파구,0.032,0.016,0.6,0.005,22.0,13.0
2017/01/07,Saturday,,1.0,송파구,1.0,0.0,0.0,11.0,송파구,0.044,0.005,1.0,0.006,48.0,31.0
2017/01/08,Sunday,,1.0,송파구,0.0,1.0,4.0,11.0,송파구,0.032,0.017,0.7,0.004,28.0,20.0
2017/01/09,Monday,,,송파구,0.0,1.0,-3.0,4.0,송파구,0.02,0.032,0.7,0.005,57.0,41.0
2017/01/10,Tuesday,,,송파구,1.0,0.0,-7.0,1.0,송파구,0.018000000000000002,0.027000000000000003,0.4,0.005,30.0,13.0
2017/01/11,Wednesday,,,송파구,1.0,0.0,-9.0,2.0,송파구,0.026,0.019,0.4,0.004,24.0,10.0
2017/01/12,Thursday,,,송파구,0.0,1.0,-6.0,1.0,송파구,0.028,0.018000000000000002,0.6,0.005,33.0,14.0
2017/01/13,Friday,,,송파구,0.0,1.0,-9.0,-1.0,송파구,0.018000000000000002,0.026,0.4,0.004,40.0,11.0
2017/01/14,Saturday,,1.0,송파구,1.0,0.0,-11.0,-5.0,송파구,0.012,0.028,0.3,0.005,47.0,10.0
2017/01/15,Sunday,,1.0,송파구,1.0,0.0,-12.0,-1.0,송파구,0.021,0.018000000000000002,0.4,0.004,27.0,13.0
2017/01/16,Monday,,,송파구,1.0,0.0,-9.0,4.0,송파구,0.042,0.006,1.0,0.006,58.0,31.0
2017/01/17,Tuesday,,,송파구,1.0,0.0,-7.0,3.0,송파구,0.057,0.003,1.4,0.008,66.0,43.0
2017/01/18,Wednesday,,,송파구,0.0,1.0,-3.0,3.0,송파구,0.065,0.003,1.6,0.008,94.0,68.0
2017/01/19,Thursday,,,송파구,1.0,0.0,-5.0,5.0,송파구,0.058,0.004,1.3,0.006,105.0,65.0
2017/01/20,Friday,,,송파구,0.0,1.0,-8.0,-1.0,송파구,0.035,0.017,0.6,0.005,53.0,32.0
2017/01/21,Saturday,,1.0,송파구,0.0,1.0,-10.0,-1.0,송파구,0.044,0.006999999999999999,0.8,0.005,54.0,36.0
2017/01/22,Sunday,,1.0,송파구,0.0,1.0,-11.0,-3.0,송파구,0.014,0.032,0.5,0.006,78.0,23.0
2017/01/23,Monday,,,송파구,1.0,0.0,-13.0,-4.0,송파구,0.025,0.024,0.5,0.005,45.0,30.0
2017/01/24,Tuesday,,,송파구,1.0,0.0,-12.0,-1.0,송파구,0.045,0.011,0.8,0.006,43.0,29.0
2017/01/25,Wednesday,,,송파구,1.0,0.0,-10.0,1.0,송파구,0.058,0.006999999999999999,1.1,0.006,54.0,39.0
2017/01/26,Thursday,,,송파구,0.0,1.0,-8.0,3.0,송파구,0.058,0.01,1.2,0.006999999999999999,64.0,45.0
2017/01/27,Friday,설날,1.0,송파구,0.0,1.0,-6.0,3.0,송파구,0.016,0.03,0.5,0.004,126.0,17.0
2017/01/28,Saturday,설날,1.0,송파구,1.0,0.0,-8.0,4.0,송파구,0.031,0.012,0.6,0.005,36.0,12.0
2017/01/29,Sunday,설날,1.0,송파구,0.0,1.0,-1.0,3.0,송파구,0.035,0.005,0.7,0.005,24.0,13.0
2017/01/30,Monday,대체공휴일,1.0,송파구,0.0,1.0,-8.0,-1.0,송파구,0.017,0.029,0.5,0.005,49.0,30.0
2017/01/31,Tuesday,,,송파구,1.0,0.0,-10.0,0.0,송파구,0.042,0.006999999999999999,0.7,0.004,34.0,20.0
2017/02/01,Wednesday,,,송파구,1.0,0.0,-8.0,1.0,송파구,0.035,0.016,0.9,0.005,39.0,20.0
2017/02/02,Thursday,,,송파구,1.0,0.0,-9.0,3.0,송파구,0.036000000000000004,0.015,0.6,0.004,35.0,15.0
2017/02/03,Friday,,,송파구,1.0,0.0,-2.0,7.0,송파구,0.045,0.02,0.9,0.006,64.0,40.0
2017/02/04,Saturday,,1.0,송파구,1.0,0.0,-3.0,3.0,송파구,0.06,0.004,1.3,0.005,94.0,63.0
2017/02/05,Sunday,,1.0,송파구,0.0,1.0,-2.0,2.0,송파구,0.037000000000000005,0.018000000000000002,0.9,0.005,60.0,46.0
2017/02/06,Monday,,,송파구,1.0,0.0,-4.0,3.0,송파구,0.022,0.032,0.5,0.005,40.0,24.0
2017/02/07,Tuesday,,,송파구,1.0,0.0,-6.0,3.0,송파구,0.044,0.008,0.7,0.005,43.0,22.0
2017/02/08,Wednesday,,,송파구,1.0,0.0,-5.0,1.0,송파구,0.048,0.008,0.9,0.006,61.0,32.0
2017/02/09,Thursday,,,송파구,1.0,0.0,-7.0,-2.0,송파구,0.017,0.03,0.4,0.004,54.0,16.0
2017/02/10,Friday,,,송파구,1.0,0.0,-9.0,-3.0,송파구,0.014,0.032,0.4,0.004,33.0,15.0
2017/02/11,Saturday,,1.0,송파구,1.0,0.0,-9.0,1.0,송파구,0.017,0.028,0.3,0.005,29.0,14.0
2017/02/12,Sunday,,1.0,송파구,1.0,0.0,-7.0,4.0,송파구,0.028,0.02,0.6,0.005,31.0,17.0
2017/02/13,Monday,,,송파구,1.0,0.0,-5.0,6.0,송파구,0.05,0.006999999999999999,0.9,0.005,47.0,26.0
2017/02/14,Tuesday,,,송파구,1.0,0.0,-4.0,7.0,송파구,0.045,0.013,0.8,0.005,51.0,29.0
2017/02/15,Wednesday,,,송파구,1.0,0.0,-4.0,8.0,송파구,0.061,0.008,1.1,0.008,66.0,40.0
2017/02/16,Thursday,,,송파구,0.0,1.0,-2.0,10.0,송파구,0.054000000000000006,0.015,1.1,0.006999999999999999,69.0,44.0
2017/02/17,Friday,,,송파구,0.0,1.0,-5.0,9.0,송파구,0.021,0.029,0.4,0.004,48.0,18.0
2017/02/18,Saturday,,1.0,송파구,1.0,0.0,-7.0,3.0,송파구,0.023,0.03,0.4,0.004,32.0,18.0
2017/02/19,Sunday,,1.0,송파구,0.0,1.0,-3.0,6.0,송파구,0.033,0.022,0.6,0.005,42.0,27.0
2017/02/20,Monday,,,송파구,0.0,1.0,-5.0,5.0,송파구,0.018000000000000002,0.034,0.4,0.004,44.0,26.0
2017/02/21,Tuesday,,,송파구,1.0,0.0,-8.0,7.0,송파구,0.04,0.016,0.6,0.005,47.0,33.0
2017/02/22,Wednesday,,,송파구,0.0,1.0,-1.0,3.0,송파구,0.043,0.008,0.8,0.005,40.0,29.0
2017/02/23,Thursday,,,송파구,1.0,0.0,-4.0,2.0,송파구,0.017,0.037000000000000005,0.4,0.005,35.0,24.0
2017/02/24,Friday,,,송파구,1.0,0.0,-6.0,4.0,송파구,0.027000000000000003,0.028,0.5,0.005,27.0,18.0
2017/02/25,Saturday,,1.0,송파구,1.0,0.0,-3.0,8.0,송파구,0.038,0.021,0.7,0.005,42.0,33.0
2017/02/26,Sunday,,1.0,송파구,1.0,0.0,-2.0,10.0,송파구,0.031,0.023,0.7,0.005,40.0,28.0
2017/02/27,Monday,,,송파구,1.0,0.0,-2.0,11.0,송파구,0.044,0.014,0.8,0.006,45.0,29.0
2017/02/28,Tuesday,,,송파구,1.0,0.0,-1.0,12.0,송파구,0.053,0.017,0.8,0.006999999999999999,51.0,31.0
2017/03/01,Wednesday,삼일절,1.0,송파구,0.0,1.0,2.0,11.0,송파구,0.046,0.024,0.8,0.006,57.0,40.0
2017/03/02,Thursday,,,송파구,0.0,1.0,-1.0,7.0,송파구,0.024,0.032,0.5,0.004,31.0,23.0
2017/03/03,Friday,,,송파구,1.0,0.0,-3.0,10.0,송파구,0.038,0.022,0.6,0.005,46.0,27.0
2017/03/04,Saturday,,1.0,송파구,1.0,0.0,0.0,13.0,송파구,0.049,0.014,0.8,0.006,54.0,33.0
2017/03/05,Sunday,,1.0,송파구,0.0,1.0,1.0,10.0,송파구,0.044,0.024,0.8,0.005,61.0,47.0
2017/03/06,Monday,,,송파구,1.0,0.0,-3.0,4.0,송파구,0.016,0.038,0.4,0.004,35.0,26.0
2017/03/07,Tuesday,,,송파구,0.0,1.0,-4.0,3.0,송파구,0.015,0.038,0.4,0.004,33.0,23.0
2017/03/08,Wednesday,,,송파구,0.0,1.0,-5.0,5.0,송파구,0.02,0.033,0.5,0.005,46.0,23.0
2017/03/09,Thursday,,,송파구,1.0,0.0,-3.0,11.0,송파구,0.026,0.031,0.5,0.005,49.0,24.0
2017/03/10,Friday,,,송파구,1.0,0.0,-1.0,12.0,송파구,0.04,0.023,0.7,0.006,48.0,30.0
2017/03/11,Saturday,,1.0,송파구,1.0,0.0,0.0,17.0,송파구,0.054000000000000006,0.018000000000000002,0.8,0.008,71.0,41.0
2017/03/12,Sunday,,1.0,송파구,0.0,1.0,4.0,14.0,송파구,0.054000000000000006,0.026,0.9,0.006999999999999999,89.0,74.0
2017/03/13,Monday,,,송파구,1.0,0.0,2.0,12.0,송파구,0.024,0.038,0.6,0.005,63.0,46.0
2017/03/14,Tuesday,,,송파구,1.0,0.0,1.0,11.0,송파구,0.025,0.033,0.7,0.005,45.0,27.0
2017/03/15,Wednesday,,,송파구,1.0,0.0,0.0,13.0,송파구,0.034,0.024,0.5,0.004,46.0,29.0
2017/03/16,Thursday,,,송파구,1.0,0.0,1.0,13.0,송파구,0.055,0.019,0.7,0.006,71.0,49.0
2017/03/17,Friday,,,송파구,1.0,0.0,1.0,16.0,송파구,0.055,0.022,0.8,0.006,69.0,61.0
2017/03/18,Saturday,,1.0,송파구,1.0,0.0,6.0,16.0,송파구,0.051,0.03,0.8,0.006999999999999999,71.0,48.0
2017/03/19,Sunday,,1.0,송파구,1.0,0.0,3.0,19.0,송파구,0.044,0.028,0.8,0.005,78.0,55.0
2017/03/20,Monday,,,송파구,1.0,0.0,6.0,16.0,송파구,0.064,0.008,0.9,0.006,106.0,74.0
2017/03/21,Tuesday,,,송파구,1.0,0.0,4.0,13.0,송파구,0.038,0.03,0.7,0.006,105.0,70.0
2017/03/22,Wednesday,,,송파구,1.0,0.0,2.0,14.0,송파구,0.033,0.031,0.6,0.005,60.0,35.0
2017/03/23,Thursday,,,송파구,1.0,0.0,5.0,15.0,송파구,0.048,0.024,0.7,0.006,82.0,38.0
2017/03/24,Friday,,,송파구,1.0,0.0,4.0,15.0,송파구,0.045,0.019,0.6,0.005,66.0,34.0
2017/03/25,Saturday,,1.0,송파구,1.0,0.0,5.0,13.0,송파구,0.041,0.024,0.6,0.005,69.0,39.0
2017/03/26,Sunday,,1.0,송파구,1.0,0.0,5.0,12.0,송파구,0.031,0.035,0.6,0.006,63.0,39.0
2017/03/27,Monday,,,송파구,0.0,1.0,4.0,11.0,송파구,0.03,0.038,0.8,0.005,71.0,49.0
2017/03/28,Tuesday,,,송파구,1.0,0.0,3.0,13.0,송파구,0.041,0.021,0.8,0.005,78.0,47.0
2017/03/29,Wednesday,,,송파구,1.0,0.0,5.0,14.0,송파구,0.034,0.037000000000000005,0.6,0.005,59.0,36.0
2017/03/30,Thursday,,,송파구,1.0,0.0,4.0,17.0,송파구,0.049,0.024,0.7,0.005,77.0,41.0
2017/03/31,Friday,,,송파구,0.0,1.0,5.0,12.0,송파구,0.038,0.021,0.6,0.004,47.0,27.0
2017/04/01,Saturday,,1.0,송파구,0.0,1.0,5.0,15.0,송파구,0.022,0.033,0.5,0.004,22.0,14.0
2017/04/02,Sunday,,1.0,송파구,1.0,0.0,3.0,16.0,송파구,0.025,0.037000000000000005,0.5,0.005,50.0,30.0
2017/04/03,Monday,,,송파구,1.0,0.0,4.0,19.0,송파구,0.048,0.032,0.7,0.005,83.0,50.0
2017/04/04,Tuesday,,,송파구,1.0,0.0,7.0,22.0,송파구,0.049,0.033,0.7,0.006999999999999999,78.0,37.0
2017/04/05,Wednesday,,,송파구,0.0,1.0,11.0,14.0,송파구,0.045,0.025,0.6,0.005,50.0,27.0
2017/04/06,Thursday,,,송파구,0.0,1.0,9.0,12.0,송파구,0.027000000000000003,0.028,0.5,0.005,26.0,15.0
2017/04/07,Friday,,,송파구,1.0,0.0,9.0,24.0,송파구,0.043,0.02,0.6,0.004,44.0,23.0
2017/04/08,Saturday,,1.0,송파구,0.0,1.0,9.0,20.0,송파구,0.045,0.021,0.7,0.005,60.0,34.0
2017/04/09,Sunday,,1.0,송파구,0.0,1.0,11.0,21.0,송파구,0.02,0.034,0.5,0.004,37.0,18.0
2017/04/10,Monday,,,송파구,1.0,0.0,10.0,23.0,송파구,0.016,0.044,0.4,0.004,25.0,12.0
2017/04/11,Tuesday,,,송파구,1.0,0.0,12.0,20.0,송파구,0.025,0.039,0.4,0.004,61.0,19.0
2017/04/12,Wednesday,,,송파구,1.0,0.0,9.0,16.0,송파구,0.015,0.043,0.4,0.004,81.0,11.0
2017/04/13,Thursday,,,송파구,0.0,1.0,6.0,20.0,송파구,0.026,0.04,0.5,0.006,78.0,22.0
2017/04/14,Friday,,,송파구,0.0,1.0,10.0,18.0,송파구,0.023,0.051,0.5,0.006,64.0,22.0
2017/04/15,Saturday,,1.0,송파구,1.0,0.0,11.0,24.0,송파구,0.026,0.044,0.6,0.005,70.0,28.0
2017/04/16,Sunday,,1.0,송파구,1.0,0.0,13.0,24.0,송파구,0.038,0.029,0.7,0.006,70.0,30.0
2017/04/17,Monday,,,송파구,0.0,1.0,11.0,18.0,송파구,0.037000000000000005,0.021,0.6,0.005,58.0,24.0
2017/04/18,Tuesday,,,송파구,0.0,1.0,9.0,17.0,송파구,0.027000000000000003,0.026,0.5,0.004,43.0,20.0
2017/04/19,Wednesday,,,송파구,1.0,0.0,7.0,18.0,송파구,0.021,0.032,0.4,0.005,102.0,17.0
2017/04/20,Thursday,,,송파구,0.0,1.0,10.0,18.0,송파구,0.032,0.027000000000000003,0.5,0.005,99.0,21.0
2017/04/21,Friday,,,송파구,1.0,0.0,8.0,19.0,송파구,0.038,0.025,0.6,0.004,81.0,22.0
2017/04/22,Saturday,,1.0,송파구,1.0,0.0,9.0,23.0,송파구,0.027000000000000003,0.032,0.5,0.004,64.0,21.0
2017/04/23,Sunday,,1.0,송파구,1.0,0.0,9.0,22.0,송파구,0.024,0.046,0.5,0.006,58.0,22.0
2017/04/24,Monday,,,송파구,1.0,0.0,8.0,21.0,송파구,0.031,0.036000000000000004,0.5,0.005,53.0,20.0
2017/04/25,Tuesday,,,송파구,1.0,0.0,13.0,20.0,송파구,0.036000000000000004,0.041,0.5,0.006,67.0,46.0
2017/04/26,Wednesday,,,송파구,1.0,0.0,11.0,20.0,송파구,0.017,0.042,0.5,0.004,49.0,15.0
2017/04/27,Thursday,,,송파구,1.0,0.0,8.0,20.0,송파구,0.021,0.04,0.5,0.005,52.0,14.0
2017/04/28,Friday,,,송파구,1.0,0.0,9.0,22.0,송파구,0.026,0.045,0.7,0.006,75.0,23.0
2017/04/29,Saturday,,1.0,송파구,1.0,0.0,10.0,24.0,송파구,0.03,0.037000000000000005,0.6,0.006,70.0,25.0
2017/04/30,Sunday,,1.0,송파구,1.0,0.0,14.0,28.0,송파구,0.023,0.07400000000000001,0.7,0.006,103.0,50.0
2017/05/01,Monday,,,송파구,1.0,0.0,13.0,28.0,송파구,0.029,0.056,0.7,0.005,95.0,46.0
2017/05/02,Tuesday,,,송파구,1.0,0.0,15.0,28.0,송파구,0.046,0.041,0.7,0.006,106.0,46.0
2017/05/03,Wednesday,석가탄신일,1.0,송파구,1.0,0.0,15.0,30.0,송파구,0.044,0.049,0.7,0.006,86.0,35.0
2017/05/04,Thursday,,,송파구,1.0,0.0,15.0,28.0,송파구,0.041,0.032,0.6,0.005,73.0,33.0
2017/05/05,Friday,어린이날,1.0,송파구,1.0,0.0,16.0,27.0,송파구,0.021,0.038,0.4,0.005,65.0,26.0
2017/05/06,Saturday,,1.0,송파구,1.0,0.0,10.0,19.0,송파구,0.013,0.046,0.4,0.005,243.0,24.0
2017/05/07,Sunday,,1.0,송파구,1.0,0.0,11.0,23.0,송파구,0.019,0.045,0.4,0.005,112.0,16.0
2017/05/08,Monday,,,송파구,1.0,0.0,11.0,24.0,송파구,0.035,0.042,0.6,0.006,194.0,42.0
2017/05/09,Tuesday,대통령선거일,1.0,송파구,0.0,1.0,15.0,23.0,송파구,0.035,0.022,0.5,0.006,136.0,33.0
2017/05/10,Wednesday,,,송파구,0.0,1.0,14.0,21.0,송파구,0.023,0.029,0.4,0.004,42.0,19.0
2017/05/11,Thursday,,,송파구,0.0,1.0,13.0,25.0,송파구,0.039,0.028,0.6,0.005,75.0,35.0
2017/05/12,Friday,,,송파구,1.0,0.0,17.0,21.0,송파구,0.042,0.029,0.7,0.006,78.0,46.0
2017/05/13,Saturday,,1.0,송파구,0.0,1.0,12.0,23.0,송파구,0.025,0.038,0.5,0.004,59.0,28.0
2017/05/14,Sunday,,1.0,송파구,1.0,0.0,11.0,21.0,송파구,0.014,0.043,0.4,0.004,70.0,17.0
2017/05/15,Monday,,,송파구,0.0,1.0,12.0,20.0,송파구,0.023,0.033,0.4,0.004,51.0,13.0
2017/05/16,Tuesday,,,송파구,1.0,0.0,13.0,22.0,송파구,0.028,0.032,0.5,0.004,39.0,17.0
2017/05/17,Wednesday,,,송파구,1.0,0.0,12.0,26.0,송파구,0.036000000000000004,0.031,0.5,0.005,44.0,19.0
2017/05/18,Thursday,,,송파구,1.0,0.0,14.0,27.0,송파구,0.034,0.047,0.5,0.004,55.0,28.0
2017/05/19,Friday,,,송파구,1.0,0.0,15.0,28.0,송파구,0.034,0.042,0.5,0.005,57.0,27.0
2017/05/20,Saturday,,1.0,송파구,1.0,0.0,15.0,27.0,송파구,0.038,0.035,0.5,0.005,48.0,23.0
2017/05/21,Sunday,,1.0,송파구,1.0,0.0,16.0,28.0,송파구,0.023,0.04,0.4,0.005,33.0,19.0
2017/05/22,Monday,,,송파구,1.0,0.0,16.0,28.0,송파구,0.031,0.032,0.5,0.005,51.0,30.0
2017/05/23,Tuesday,,,송파구,0.0,1.0,17.0,24.0,송파구,0.029,0.02,0.4,0.005,41.0,22.0
2017/05/24,Wednesday,,,송파구,0.0,1.0,17.0,28.0,송파구,0.026,0.022,0.5,0.004,29.0,15.0
2017/05/25,Thursday,,,송파구,1.0,0.0,14.0,24.0,송파구,0.025,0.037000000000000005,0.4,0.004,45.0,15.0
2017/05/26,Friday,,,송파구,1.0,0.0,12.0,23.0,송파구,0.018000000000000002,0.037000000000000005,0.3,0.004,29.0,7.0
2017/05/27,Saturday,,1.0,송파구,1.0,0.0,14.0,26.0,송파구,0.029,0.037000000000000005,0.4,0.004,40.0,14.0
2017/05/28,Sunday,,1.0,송파구,1.0,0.0,14.0,28.0,송파구,0.025,0.05,0.5,0.005,53.0,22.0
2017/05/29,Monday,,,송파구,1.0,0.0,18.0,29.0,송파구,0.027000000000000003,0.057,0.6,0.006999999999999999,79.0,33.0
2017/05/30,Tuesday,,,송파구,1.0,0.0,19.0,30.0,송파구,0.029,0.044,0.5,0.006,56.0,22.0
2017/05/31,Wednesday,,,송파구,1.0,0.0,18.0,30.0,송파구,0.038,0.027000000000000003,0.5,0.006,45.0,20.0
2017/06/01,Thursday,,,송파구,1.0,0.0,20.0,27.0,송파구,0.017,0.038,0.4,0.004,46.0,18.0
2017/06/02,Friday,,,송파구,0.0,1.0,16.0,26.0,송파구,0.016,0.038,0.3,0.004,33.0,9.0
2017/06/03,Saturday,,1.0,송파구,1.0,0.0,16.0,27.0,송파구,0.015,0.04,0.4,0.004,35.0,12.0
2017/06/04,Sunday,,1.0,송파구,1.0,0.0,15.0,28.0,송파구,0.022,0.036000000000000004,0.4,0.004,34.0,14.0
2017/06/05,Monday,,,송파구,0.0,1.0,16.0,30.0,송파구,0.021,0.047,0.4,0.003,29.0,14.0
2017/06/06,Tuesday,현충일,1.0,송파구,0.0,1.0,15.0,24.0,송파구,0.013,0.045,0.4,0.004,20.0,10.0
2017/06/07,Wednesday,,,송파구,0.0,1.0,15.0,19.0,송파구,0.022,0.024,0.5,0.003,17.0,9.0
2017/06/08,Thursday,,,송파구,1.0,0.0,15.0,26.0,송파구,0.022,0.055,0.6,0.005,44.0,27.0
2017/06/09,Friday,,,송파구,0.0,1.0,18.0,26.0,송파구,0.025,0.057,0.5,0.005,61.0,34.0
2017/06/10,Saturday,,1.0,송파구,0.0,1.0,17.0,28.0,송파구,0.022,0.043,0.5,0.004,52.0,22.0
2017/06/11,Sunday,,1.0,송파구,1.0,0.0,15.0,30.0,송파구,0.02,0.036000000000000004,0.3,0.004,31.0,11.0
2017/06/12,Monday,,,송파구,1.0,0.0,17.0,28.0,송파구,0.017,0.049,0.3,0.004,33.0,11.0
2017/06/13,Tuesday,,,송파구,0.0,1.0,18.0,26.0,송파구,0.024,0.03,0.4,0.004,40.0,16.0
2017/06/14,Wednesday,,,송파구,1.0,0.0,18.0,27.0,송파구,0.024,0.04,0.5,0.004,51.0,20.0
2017/06/15,Thursday,,,송파구,1.0,0.0,18.0,30.0,송파구,0.026,0.048,0.5,0.005,56.0,23.0
2017/06/16,Friday,,,송파구,1.0,0.0,20.0,33.0,송파구,0.028,0.064,0.6,0.006,75.0,28.0
2017/06/17,Saturday,,1.0,송파구,1.0,0.0,21.0,30.0,송파구,0.028,0.064,0.5,0.006,56.0,24.0
2017/06/18,Sunday,,1.0,송파구,1.0,0.0,19.0,32.0,송파구,0.03,0.045,0.5,0.005,50.0,24.0
2017/06/19,Monday,,,송파구,1.0,0.0,20.0,30.0,송파구,0.038,0.034,0.5,0.005,57.0,25.0
2017/06/20,Tuesday,,,송파구,0.0,1.0,20.0,33.0,송파구,0.042,0.044,0.6,0.004,63.0,22.0
2017/06/21,Wednesday,,,송파구,0.0,1.0,22.0,32.0,송파구,0.028,0.04,0.5,0.005,65.0,23.0
2017/06/22,Thursday,,,송파구,1.0,0.0,21.0,30.0,송파구,0.023,0.042,0.4,0.004,43.0,24.0
2017/06/23,Friday,,,송파구,1.0,0.0,21.0,34.0,송파구,0.037000000000000005,0.041,0.5,0.005,51.0,23.0
2017/06/24,Saturday,,1.0,송파구,0.0,1.0,22.0,28.0,송파구,0.048,0.017,0.6,0.005,49.0,22.0
2017/06/25,Sunday,,1.0,송파구,0.0,1.0,21.0,28.0,송파구,0.026,0.032,0.6,0.003,36.0,18.0
2017/06/26,Monday,,,송파구,0.0,1.0,20.0,30.0,송파구,0.02,0.037000000000000005,0.5,0.004,27.0,13.0
2017/06/27,Tuesday,,,송파구,0.0,1.0,21.0,31.0,송파구,0.023,0.04,0.5,0.004,33.0,17.0
2017/06/28,Wednesday,,,송파구,1.0,0.0,23.0,31.0,송파구,0.029,0.041,0.6,0.003,51.0,26.0
2017/06/29,Thursday,,,송파구,1.0,0.0,22.0,32.0,송파구,0.03,0.041,0.6,0.005,50.0,31.0
2017/06/30,Friday,,,송파구,1.0,0.0,22.0,31.0,송파구,0.03,0.04,0.6,0.004,50.0,34.0
2017/07/01,Saturday,,1.0,송파구,0.0,1.0,22.0,31.0,송파구,0.028,0.031,0.6,0.004,36.0,26.0
2017/07/02,Sunday,,1.0,송파구,0.0,1.0,22.0,27.0,송파구,0.016,0.016,0.4,0.003,19.0,11.0
2017/07/03,Monday,,,송파구,0.0,1.0,22.0,27.0,송파구,0.018000000000000002,0.027000000000000003,0.5,0.004,19.0,13.0
2017/07/04,Tuesday,,,송파구,0.0,1.0,24.0,32.0,송파구,0.024,0.033,0.6,0.003,27.0,21.0
2017/07/05,Wednesday,,,송파구,1.0,0.0,23.0,33.0,송파구,0.026,0.043,0.7,0.005,35.0,24.0
2017/07/06,Thursday,,,송파구,0.0,1.0,24.0,35.0,송파구,0.034,0.038,0.7,0.004,41.0,28.0
2017/07/07,Friday,,,송파구,0.0,1.0,24.0,28.0,송파구,0.023,0.016,0.5,0.004,18.0,10.0
2017/07/08,Saturday,,1.0,송파구,0.0,1.0,25.0,28.0,송파구,0.019,0.018000000000000002,0.5,0.004,22.0,13.0
2017/07/09,Sunday,,1.0,송파구,0.0,1.0,24.0,30.0,송파구,0.019,0.018000000000000002,0.6,0.004,23.0,13.0
2017/07/10,Monday,,,송파구,0.0,1.0,23.0,25.0,송파구,0.023,0.012,0.4,0.005,15.0,7.0
2017/07/11,Tuesday,,,송파구,0.0,1.0,22.0,31.0,송파구,0.021,0.035,0.5,0.004,33.0,21.0
2017/07/12,Wednesday,,,송파구,0.0,1.0,25.0,31.0,송파구,0.023,0.039,0.6,0.004,43.0,27.0
2017/07/13,Thursday,,,송파구,1.0,0.0,23.0,32.0,송파구,0.029,0.037000000000000005,0.7,0.004,48.0,31.0
2017/07/14,Friday,,,송파구,0.0,1.0,26.0,33.0,송파구,0.026,0.034,0.6,0.005,42.0,28.0
2017/07/15,Saturday,,1.0,송파구,0.0,1.0,23.0,27.0,송파구,0.019,0.02,0.4,0.004,17.0,11.0
2017/07/16,Sunday,,1.0,송파구,0.0,1.0,23.0,29.0,송파구,0.016,0.019,0.4,0.004,15.0,9.0
2017/07/17,Monday,제헌절,1.0,송파구,0.0,1.0,24.0,29.0,송파구,0.018000000000000002,0.018000000000000002,0.4,0.004,21.0,12.0
2017/07/18,Tuesday,,,송파구,0.0,1.0,24.0,31.0,송파구,0.027000000000000003,0.022,0.6,0.005,24.0,19.0
2017/07/19,Wednesday,,,송파구,1.0,0.0,25.0,34.0,송파구,0.024,0.043,0.6,0.004,34.0,24.0
2017/07/20,Thursday,,,송파구,1.0,0.0,26.0,35.0,송파구,0.028,0.043,0.7,0.006,48.0,34.0
2017/07/21,Friday,,,송파구,1.0,0.0,27.0,32.0,송파구,0.022,0.052000000000000005,0.7,0.006999999999999999,54.0,40.0
2017/07/22,Saturday,,1.0,송파구,0.0,1.0,28.0,33.0,송파구,0.022,0.038,0.7,0.006,48.0,39.0
2017/07/23,Sunday,,1.0,송파구,0.0,1.0,26.0,28.0,송파구,0.019,0.029,0.6,0.006,37.0,29.0
2017/07/24,Monday,,,송파구,0.0,1.0,26.0,27.0,송파구,0.029,0.014,0.7,0.003,31.0,21.0
2017/07/25,Tuesday,,,송파구,1.0,0.0,25.0,35.0,송파구,0.017,0.024,0.5,0.004,21.0,13.0
2017/07/26,Wednesday,,,송파구,1.0,0.0,24.0,33.0,송파구,0.013,0.04,0.4,0.003,15.0,9.0
2017/07/27,Thursday,,,송파구,0.0,1.0,25.0,30.0,송파구,0.025,0.03,0.4,0.004,25.0,14.0
2017/07/28,Friday,,,송파구,0.0,1.0,25.0,27.0,송파구,0.026,0.013,0.6,0.004,19.0,14.0
2017/07/29,Saturday,,1.0,송파구,0.0,1.0,25.0,30.0,송파구,0.014,0.026,0.5,0.004,14.0,7.0
2017/07/30,Sunday,,1.0,송파구,1.0,0.0,25.0,33.0,송파구,0.015,0.038,0.5,0.004,19.0,15.0
2017/07/31,Monday,,,송파구,0.0,1.0,25.0,27.0,송파구,0.028,0.011,0.6,0.003,18.0,12.0
2017/08/01,Tuesday,,,송파구,0.0,1.0,24.0,33.0,송파구,0.023,0.022,0.5,0.004,20.0,11.0
2017/08/02,Wednesday,,,송파구,1.0,0.0,27.0,33.0,송파구,0.031,0.026,0.6,0.004,32.0,20.0
